SPM (Spatial Population Model)
Call: ..\..\Build\windows\spm -p -q -g 0 -o profile.dat 
Date: Wed Apr 22 15:16:31 2020
v2.0.2-2020-04-21 (rev. 2020-04-21 11:34:49 UTC). Copyright (c) 2008-2020, NIWA
User name: alist
Machine name: HP1040 (Windows_NT, PID=6968)

[mature-2002]
report.type: observation
label: mature-2002
type: proportions_by_category
year: 2002
time_step: one
min_age: 1
max_age: 30
age_plus_group: true
area age observed expected residual errorvalue processerror totalerror score
r4-c5 immature+mature 18 0.08688 0.0760283 0.0108517 180 50 39.1304 11.0753
r4-c5 immature+mature 19 0.08427 0.0712613 0.0130087 180 50 39.1304 10.8878
r4-c5 immature+mature 20 0.05262 0.0642895 -0.0116695 180 50 39.1304 6.39907
r4-c5 immature+mature 21 0.05389 0.0560548 -0.00216476 180 50 39.1304 6.87197
r4-c5 immature+mature 22 0.03109 0.0474217 -0.0163317 180 50 39.1304 3.81495
r4-c5 immature+mature 23 0.04663 0.0390713 0.00755868 180 50 39.1304 6.45374
r4-c5 immature+mature 24 0.04883 0.0314618 0.0173682 180 50 39.1304 7.22158
r4-c5 immature+mature 25 0.02785 0.0248419 0.00300812 180 50 39.1304 4.0675
r4-c5 immature+mature 26 0.0353 0.0192923 0.0160077 180 50 39.1304 5.6582
r4-c5 immature+mature 27 0.02142 0.0147775 0.00664253 180 50 39.1304 3.47294
r4-c5 immature+mature 28 0.01576 0.0111933 0.00456674 180 50 39.1304 2.6601
r4-c5 immature+mature 29 0.00807 0.0084041 -0.000334099 180 50 39.1304 1.39843
r4-c5 immature+mature 30 0.04536 0.0263795 0.0189805 180 50 39.1304 6.94805
r4-c6 immature+mature 1 0 0.00420922 -0.00420922 364 50 43.9614 0
r4-c6 immature+mature 2 0 0.00179885 -0.00179885 364 50 43.9614 0
r4-c6 immature+mature 3 0 0.0023456 -0.0023456 364 50 43.9614 0
r4-c6 immature+mature 4 0 0.0031017 -0.0031017 364 50 43.9614 0
r4-c6 immature+mature 5 0 0.00408906 -0.00408906 364 50 43.9614 0
r4-c6 immature+mature 6 0.00129 0.00685941 -0.00556941 364 50 43.9614 0.252378
r4-c6 immature+mature 7 0.00182 0.00974578 -0.00792578 364 50 43.9614 0.329406
r4-c6 immature+mature 8 0.00268 0.013294 -0.010614 364 50 43.9614 0.451823
r4-c6 immature+mature 9 0.00364 0.017829 -0.014189 364 50 43.9614 0.571598
r4-c6 immature+mature 10 0.0027 0.0236425 -0.0209425 364 50 43.9614 0.386934
r4-c6 immature+mature 11 0.00358 0.0309025 -0.0273225 364 50 43.9614 0.475318
r4-c6 immature+mature 12 0.01647 0.0395103 -0.0230403 364 50 43.9614 2.24896
r4-c6 immature+mature 13 0.04092 0.0489634 -0.00804335 364 50 43.9614 5.94248
r4-c6 immature+mature 14 0.05867 0.0583342 0.00033576 364 50 43.9614 8.61839
r4-c6 immature+mature 15 0.06785 0.0664508 0.00139922 364 50 43.9614 9.85736
r4-c6 immature+mature 16 0.10139 0.0722276 0.0291624 364 50 43.9614 15.6024
r4-c6 immature+mature 17 0.09474 0.0749717 0.0197683 364 50 43.9614 14.2192
r4-c6 immature+mature 18 0.0856 0.0745152 0.0110848 364 50 43.9614 12.5994
r4-c6 immature+mature 19 0.08754 0.0711631 0.0163769 364 50 43.9614 13.1227
r4-c6 immature+mature 20 0.05931 0.0655386 -0.00622863 364 50 43.9614 8.4266
r4-c6 immature+mature 21 0.05527 0.0584096 -0.00313957 364 50 43.9614 8.02543
r4-c6 immature+mature 22 0.04022 0.0505403 -0.0103203 364 50 43.9614 5.76796
r4-c6 immature+mature 23 0.0531 0.0425896 0.0105104 364 50 43.9614 8.39039
r4-c6 immature+mature 24 0.06411 0.0350556 0.0290544 364 50 43.9614 11.0122
r4-c6 immature+mature 25 0.03055 0.0282625 0.00228753 364 50 43.9614 4.97
r4-c6 immature+mature 26 0.02584 0.0223775 0.00346246 364 50 43.9614 4.37959
r4-c6 immature+mature 27 0.01939 0.0174442 0.00194585 364 50 43.9614 3.39605
r4-c6 immature+mature 28 0.02033 0.0134199 0.00691015 364 50 43.9614 3.8117
r4-c6 immature+mature 29 0.00985 0.0102112 -0.000361153 364 50 43.9614 1.86399
r4-c6 immature+mature 30 0.05315 0.0321973 0.0209527 364 50 43.9614 9.05323
r5-c4 immature+mature 1 0 0.00403192 -0.00403192 368 50 44.0191 0
r5-c4 immature+mature 2 0 0.000248581 -0.000248581 368 50 44.0191 0
r5-c4 immature+mature 3 0 0.000322026 -0.000322026 368 50 44.0191 0
r5-c4 immature+mature 4 0 0.000425826 -0.000425826 368 50 44.0191 0
r5-c4 immature+mature 5 0 0.000561381 -0.000561381 368 50 44.0191 0
r5-c4 immature+mature 6 0 0.00161719 -0.00161719 368 50 44.0191 0
r5-c4 immature+mature 7 0 0.00305869 -0.00305869 368 50 44.0191 0
r5-c4 immature+mature 8 0.00189 0.00495848 -0.00306848 368 50 44.0191 0.398946
r5-c4 immature+mature 9 0.0027 0.00759257 -0.00489257 368 50 44.0191 0.522457
r5-c4 immature+mature 10 0.00097 0.0112868 -0.0103168 368 50 44.0191 0.168288
r5-c4 immature+mature 11 0.00649 0.0163595 -0.00986947 368 50 44.0191 1.06937
r5-c4 immature+mature 12 0.01954 0.0229981 -0.00345806 368 50 44.0191 3.19209
r5-c4 immature+mature 13 0.0434 0.0310932 0.0123068 368 50 44.0191 7.24276
r5-c4 immature+mature 14 0.06033 0.040118 0.020212 368 50 44.0191 9.91711
r5-c4 immature+mature 15 0.06908 0.0491681 0.0199119 368 50 44.0191 11.0039
r5-c4 immature+mature 16 0.09614 0.0571879 0.0389521 368 50 44.0191 15.6428
r5-c4 immature+mature 17 0.09878 0.0632687 0.0355113 368 50 44.0191 15.7182
r5-c4 immature+mature 18 0.07916 0.0668593 0.0123007 368 50 44.0191 11.8586
r5-c4 immature+mature 19 0.0902 0.0678221 0.0223779 368 50 44.0191 13.8179
r5-c4 immature+mature 20 0.06591 0.0663689 -0.000458871 368 50 44.0191 9.53904
r5-c4 immature+mature 21 0.05755 0.0629427 -0.00539273 368 50 44.0191 8.24381
r5-c4 immature+mature 22 0.04036 0.0580966 -0.0177366 368 50 44.0191 5.55278
r5-c4 immature+mature 23 0.0459 0.0523919 -0.00649192 368 50 44.0191 6.67052
r5-c4 immature+mature 24 0.06105 0.0463282 0.0147218 368 50 44.0191 9.66896
r5-c4 immature+mature 25 0.02689 0.0403037 -0.0134137 368 50 44.0191 3.88929
r5-c4 immature+mature 26 0.03432 0.0346027 -0.000282726 368 50 44.0191 5.37411
r5-c4 immature+mature 27 0.01889 0.0294029 -0.0105129 368 50 44.0191 2.87076
r5-c4 immature+mature 28 0.02293 0.0247929 -0.00186288 368 50 44.0191 3.73579
r5-c4 immature+mature 29 0.00966 0.020795 -0.011135 368 50 44.0191 1.52608
r5-c4 immature+mature 30 0.04559 0.114996 -0.0694061 368 50 44.0191 5.03995
*end

[CAA-2002]
report.type: observation
label: CAA-2002
type: proportions_at_age
year: 2002
time_step: one
min_age: 1
max_age: 30
age_plus_group: true
area category age observed expected residual errorvalue processerror totalerror score
r1-c6 immature+mature 1 0 0.00155592 -0.00155592 267 50 42.1136 0
r1-c6 immature+mature 2 0 0.0082589 -0.0082589 267 50 42.1136 0
r1-c6 immature+mature 3 0 0.0110197 -0.0110197 267 50 42.1136 0
r1-c6 immature+mature 4 0 0.0145734 -0.0145734 267 50 42.1136 0
r1-c6 immature+mature 5 0.00594 0.0192126 -0.0132726 267 50 42.1136 0.890351
r1-c6 immature+mature 6 0.00581 0.0241653 -0.0183553 267 50 42.1136 0.813858
r1-c6 immature+mature 7 0.00079 0.0310908 -0.0303008 267 50 42.1136 0.0971662
r1-c6 immature+mature 8 0.01215 0.0394569 -0.0273069 267 50 42.1136 1.53374
r1-c6 immature+mature 9 0.03226 0.0491369 -0.0168769 267 50 42.1136 4.28387
r1-c6 immature+mature 10 0.03819 0.05965 -0.02146 267 50 42.1136 4.89794
r1-c6 immature+mature 11 0.04777 0.0700351 -0.0222651 267 50 42.1136 6.05283
r1-c6 immature+mature 12 0.05197 0.0788591 -0.0268891 267 50 42.1136 6.43344
r1-c6 immature+mature 13 0.08525 0.0844935 0.000756543 267 50 42.1136 11.4516
r1-c6 immature+mature 14 0.10221 0.0856591 0.0165509 267 50 42.1136 14.2242
r1-c6 immature+mature 15 0.07729 0.0819811 -0.0046911 267 50 42.1136 10.2625
r1-c6 immature+mature 16 0.08015 0.0741737 0.00597626 267 50 42.1136 11.0632
r1-c6 immature+mature 17 0.08656 0.0637194 0.0228406 267 50 42.1136 12.6948
r1-c6 immature+mature 18 0.06529 0.0522879 0.0130021 267 50 42.1136 9.60036
r1-c6 immature+mature 19 0.03774 0.0412557 -0.00351572 267 50 42.1136 5.4163
r1-c6 immature+mature 20 0.03281 0.031496 0.001314 267 50 42.1136 4.98296
r1-c6 immature+mature 21 0.0377 0.0233981 0.0143019 267 50 42.1136 6.3101
r1-c6 immature+mature 22 0.04329 0.0169987 0.0262913 267 50 42.1136 7.96466
r1-c6 immature+mature 23 0.02264 0.0121283 0.0105117 267 50 42.1136 4.18786
r1-c6 immature+mature 24 0.0287 0.00852883 0.0201712 267 50 42.1136 5.8601
r1-c6 immature+mature 25 0.01525 0.005929 0.009321 267 50 42.1136 3.18679
r1-c6 immature+mature 26 0.02119 0.0040845 0.0171055 267 50 42.1136 4.86695
r1-c6 immature+mature 27 0.02923 0.00279397 0.026436 267 50 42.1136 7.3526
r1-c6 immature+mature 28 0.01244 0.00190072 0.0105393 267 50 42.1136 3.16282
r1-c6 immature+mature 29 0.0082 0.00128757 0.00691243 267 50 42.1136 2.18348
r1-c6 immature+mature 30 0.0192 0.000869382 0.0183306 267 50 42.1136 5.63004
r1-c7 immature+mature 1 0 0.00157763 -0.00157763 136 50 36.5591 0
r1-c7 immature+mature 2 0 0.00828027 -0.00828027 136 50 36.5591 0
r1-c7 immature+mature 3 0 0.0110189 -0.0110189 136 50 36.5591 0
r1-c7 immature+mature 4 0 0.0145722 -0.0145722 136 50 36.5591 0
r1-c7 immature+mature 5 0 0.019211 -0.019211 136 50 36.5591 0
r1-c7 immature+mature 6 0 0.0241634 -0.0241634 136 50 36.5591 0
r1-c7 immature+mature 7 0 0.0310883 -0.0310883 136 50 36.5591 0
r1-c7 immature+mature 8 0 0.0394538 -0.0394538 136 50 36.5591 0
r1-c7 immature+mature 9 0.035 0.0491333 -0.0141333 136 50 36.5591 3.99767
r1-c7 immature+mature 10 0.01333 0.0596459 -0.0463159 136 50 36.5591 1.25278
r1-c7 immature+mature 11 0.045 0.0700306 -0.0250306 136 50 36.5591 4.766
r1-c7 immature+mature 12 0.03779 0.0788546 -0.0410646 136 50 36.5591 3.71431
r1-c7 immature+mature 13 0.08261 0.0844893 -0.00187932 136 50 36.5591 9.28031
r1-c7 immature+mature 14 0.10464 0.0856556 0.0189844 136 50 36.5591 12.3197
r1-c7 immature+mature 15 0.0702 0.0819784 -0.0117784 136 50 36.5591 7.69447
r1-c7 immature+mature 16 0.09087 0.0741719 0.0166981 136 50 36.5591 10.8528
r1-c7 immature+mature 17 0.08656 0.0637181 0.0228419 136 50 36.5591 10.7152
r1-c7 immature+mature 18 0.0744 0.0522871 0.0221129 136 50 36.5591 9.47821
r1-c7 immature+mature 19 0.05626 0.0412553 0.0150047 136 50 36.5591 7.3033
r1-c7 immature+mature 20 0.03772 0.0314957 0.00622427 136 50 36.5591 4.97176
r1-c7 immature+mature 21 0.05485 0.023398 0.031452 136 50 36.5591 8.22801
r1-c7 immature+mature 22 0.04576 0.0169986 0.0287614 136 50 36.5591 7.23006
r1-c7 immature+mature 23 0.02188 0.0121282 0.00975179 136 50 36.5591 3.45829
r1-c7 immature+mature 24 0.02883 0.00852879 0.0203012 136 50 36.5591 5.04534
r1-c7 immature+mature 25 0.01988 0.00592898 0.013951 136 50 36.5591 3.637
r1-c7 immature+mature 26 0.01542 0.00408448 0.0113355 136 50 36.5591 2.9843
r1-c7 immature+mature 27 0.03555 0.00279396 0.032756 136 50 36.5591 7.79648
r1-c7 immature+mature 28 0.01396 0.00190071 0.0120593 136 50 36.5591 3.07736
r1-c7 immature+mature 29 0.00661 0.00128757 0.00532243 136 50 36.5591 1.51189
r1-c7 immature+mature 30 0.02289 0.000869379 0.0220206 136 50 36.5591 5.83772
r2-c5 immature+mature 1 0 0.00170686 -0.00170686 228 50 41.0072 0
r2-c5 immature+mature 2 0 0.00829426 -0.00829426 228 50 41.0072 0
r2-c5 immature+mature 3 0 0.0110183 -0.0110183 228 50 41.0072 0
r2-c5 immature+mature 4 0 0.0145712 -0.0145712 228 50 41.0072 0
r2-c5 immature+mature 5 0.00048 0.0192097 -0.0187297 228 50 41.0072 0.0667498
r2-c5 immature+mature 6 0.00048 0.0241616 -0.0236816 228 50 41.0072 0.0622353
r2-c5 immature+mature 7 0.00595 0.0310859 -0.0251359 228 50 41.0072 0.750015
r2-c5 immature+mature 8 0.02513 0.0394507 -0.0143207 228 50 41.0072 3.34453
r2-c5 immature+mature 9 0.04592 0.049129 -0.00320901 228 50 41.0072 6.26218
r2-c5 immature+mature 10 0.03444 0.0596402 -0.0252002 228 50 41.0072 4.20676
r2-c5 immature+mature 11 0.09082 0.0700232 0.0207968 228 50 41.0072 12.6739
r2-c5 immature+mature 12 0.07024 0.0788452 -0.00860517 228 50 41.0072 8.96037
r2-c5 immature+mature 13 0.0911 0.0844779 0.00662206 228 50 41.0072 12.02
r2-c5 immature+mature 14 0.08852 0.0856427 0.00287728 228 50 41.0072 11.5572
r2-c5 immature+mature 15 0.07151 0.0819648 -0.0104548 228 50 41.0072 9.04289
r2-c5 immature+mature 16 0.05101 0.0741585 -0.0231485 228 50 41.0072 6.22135
r2-c5 immature+mature 17 0.06031 0.0637059 -0.00339593 228 50 41.0072 7.98121
r2-c5 immature+mature 18 0.06229 0.0522766 0.0100134 228 50 41.0072 8.79978
r2-c5 immature+mature 19 0.03723 0.0412467 -0.0040167 228 50 41.0072 5.17102
r2-c5 immature+mature 20 0.03577 0.031489 0.00428095 228 50 41.0072 5.33409
r2-c5 immature+mature 21 0.03609 0.0233929 0.0126971 228 50 41.0072 5.82837
r2-c5 immature+mature 22 0.03598 0.0169949 0.0189851 228 50 41.0072 6.27974
r2-c5 immature+mature 23 0.02479 0.0121255 0.0126645 228 50 41.0072 4.49264
r2-c5 immature+mature 24 0.02521 0.00852691 0.0166831 228 50 41.0072 4.94018
r2-c5 immature+mature 25 0.0199 0.00592766 0.0139723 228 50 41.0072 4.11835
r2-c5 immature+mature 26 0.01988 0.00408358 0.0157964 228 50 41.0072 4.4177
r2-c5 immature+mature 27 0.02237 0.00279334 0.0195767 228 50 41.0072 5.36167
r2-c5 immature+mature 28 0.00959 0.00190029 0.00768971 228 50 41.0072 2.34489
r2-c5 immature+mature 29 0.00827 0.00128728 0.00698272 228 50 41.0072 2.14304
r2-c5 immature+mature 30 0.02673 0.000869186 0.0258608 228 50 41.0072 7.76898
r2-c6 immature+mature 1 0 0.00174507 -0.00174507 333 50 43.4726 0
r2-c6 immature+mature 2 0 0.00830585 -0.00830585 333 50 43.4726 0
r2-c6 immature+mature 3 0 0.0110236 -0.0110236 333 50 43.4726 0
r2-c6 immature+mature 4 0.00128 0.0145779 -0.0132979 333 50 43.4726 0.205641
r2-c6 immature+mature 5 0.0051 0.0192184 -0.0141184 333 50 43.4726 0.784821
r2-c6 immature+mature 6 0.01283 0.0241723 -0.0113423 333 50 43.4726 1.95912
r2-c6 immature+mature 7 0.00948 0.031099 -0.021619 333 50 43.4726 1.31001
r2-c6 immature+mature 8 0.03667 0.039466 -0.00279604 333 50 43.4726 5.50578
r2-c6 immature+mature 9 0.06533 0.0491461 0.0161839 333 50 43.4726 10.1515
r2-c6 immature+mature 10 0.05534 0.0596575 -0.00431751 333 50 43.4726 7.88071
r2-c6 immature+mature 11 0.10423 0.0700383 0.0341917 333 50 43.4726 16.0551
r2-c6 immature+mature 12 0.08674 0.0788549 0.00788508 333 50 43.4726 12.4172
r2-c6 immature+mature 13 0.09378 0.0844796 0.00930042 333 50 43.4726 13.3694
r2-c6 immature+mature 14 0.09013 0.085635 0.00449503 333 50 43.4726 12.6851
r2-c6 immature+mature 15 0.06341 0.0819487 -0.0185387 333 50 43.4726 8.3907
r2-c6 immature+mature 16 0.06356 0.0741369 -0.0105769 333 50 43.4726 8.69155
r2-c6 immature+mature 17 0.05766 0.0636823 -0.00602235 333 50 43.4726 8.11117
r2-c6 immature+mature 18 0.04729 0.0522541 -0.00496407 333 50 43.4726 6.8133
r2-c6 immature+mature 19 0.03024 0.041227 -0.010987 333 50 43.4726 4.35486
r2-c6 immature+mature 20 0.01965 0.031473 -0.011823 333 50 43.4726 2.89993
r2-c6 immature+mature 21 0.02859 0.0233805 0.0052095 333 50 43.4726 4.78889
r2-c6 immature+mature 22 0.02475 0.0169856 0.00776444 333 50 43.4726 4.41884
r2-c6 immature+mature 23 0.01424 0.0121188 0.00212122 333 50 43.4726 2.62183
r2-c6 immature+mature 24 0.01997 0.00852209 0.0114479 333 50 43.4726 4.08683
r2-c6 immature+mature 25 0.01346 0.00592429 0.00753571 333 50 43.4726 2.88664
r2-c6 immature+mature 26 0.01152 0.00408124 0.00743876 333 50 43.4726 2.63435
r2-c6 immature+mature 27 0.02026 0.00279173 0.0174683 333 50 43.4726 5.13409
r2-c6 immature+mature 28 0.00604 0.00189919 0.00414081 333 50 43.4726 1.54434
r2-c6 immature+mature 29 0.00332 0.00128654 0.00203346 333 50 43.4726 0.893349
r2-c6 immature+mature 30 0.0147 0.000868684 0.0138313 333 50 43.4726 4.39732
r3-c5 immature+mature 1 0 0.00312779 -0.00312779 706 50 46.6931 0
r3-c5 immature+mature 2 0 0.00837181 -0.00837181 706 50 46.6931 0
r3-c5 immature+mature 3 0 0.0110272 -0.0110272 706 50 46.6931 0
r3-c5 immature+mature 4 0 0.0145818 -0.0145818 706 50 46.6931 0
r3-c5 immature+mature 5 0.00013 0.0192229 -0.0190929 706 50 46.6931 0.0205134
r3-c5 immature+mature 6 7e-05 0.0241768 -0.0241068 706 50 46.6931 0.0102887
r3-c5 immature+mature 7 0.00088 0.0311026 -0.0302226 706 50 46.6931 0.120245
r3-c5 immature+mature 8 0.01199 0.0394666 -0.0274766 706 50 46.6931 1.69265
r3-c5 immature+mature 9 0.04771 0.0491398 -0.00142984 706 50 46.6931 7.62558
r3-c5 immature+mature 10 0.03813 0.0596384 -0.0215084 706 50 46.6931 5.5201
r3-c5 immature+mature 11 0.0695 0.0699983 -0.000498315 706 50 46.6931 10.7379
r3-c5 immature+mature 12 0.07715 0.0787857 -0.00163568 706 50 46.6931 11.7509
r3-c5 immature+mature 13 0.09206 0.0843757 0.00768427 706 50 46.6931 14.2655
r3-c5 immature+mature 14 0.09636 0.085498 0.010862 706 50 46.6931 15.0218
r3-c5 immature+mature 15 0.07219 0.0817883 -0.00959827 706 50 46.6931 10.7155
r3-c5 immature+mature 16 0.06204 0.0739681 -0.0119281 706 50 46.6931 9.20743
r3-c5 immature+mature 17 0.07239 0.0635206 0.00886945 706 50 46.6931 11.606
r3-c5 immature+mature 18 0.05274 0.0521106 0.000629446 706 50 46.6931 8.4354
r3-c5 immature+mature 19 0.03479 0.0411075 -0.00631751 706 50 46.6931 5.56047
r3-c5 immature+mature 20 0.03025 0.0313783 -0.00112832 706 50 46.6931 5.11449
r3-c5 immature+mature 21 0.03817 0.0233084 0.0148616 706 50 46.6931 7.20135
r3-c5 immature+mature 22 0.04109 0.0169323 0.0241577 706 50 46.6931 8.44453
r3-c5 immature+mature 23 0.02143 0.0120803 0.00934967 706 50 46.6931 4.41924
r3-c5 immature+mature 24 0.02738 0.00849485 0.0188851 706 50 46.6931 6.23745
r3-c5 immature+mature 25 0.01847 0.00590526 0.0125647 706 50 46.6931 4.37399
r3-c5 immature+mature 26 0.0231 0.00406808 0.0190319 706 50 46.6931 5.9725
r3-c5 immature+mature 27 0.02394 0.00278271 0.0211573 706 50 46.6931 6.63189
r3-c5 immature+mature 28 0.01491 0.00189305 0.0130169 706 50 46.6931 4.26824
r3-c5 immature+mature 29 0.00751 0.00128238 0.00622762 706 50 46.6931 2.21978
r3-c5 immature+mature 30 0.02525 0.00086587 0.0243841 706 50 46.6931 8.3997
r3-c6 immature+mature 1 0 0.0023726 -0.0023726 621 50 46.2742 0
r3-c6 immature+mature 2 0 0.00453449 -0.00453449 621 50 46.2742 0
r3-c6 immature+mature 3 0 0.0059667 -0.0059667 621 50 46.2742 0
r3-c6 immature+mature 4 6e-05 0.00789021 -0.00783021 621 50 46.2742 0.0118477
r3-c6 immature+mature 5 0.00551 0.0104018 -0.00489178 621 50 46.2742 1.06475
r3-c6 immature+mature 6 0.00481 0.0153858 -0.0105758 621 50 46.2742 0.837534
r3-c6 immature+mature 7 0.00419 0.0195327 -0.0153427 621 50 46.2742 0.679498
r3-c6 immature+mature 8 0.0175 0.024951 -0.00745104 621 50 46.2742 2.92058
r3-c6 immature+mature 9 0.04369 0.031757 0.011933 621 50 46.2742 7.6875
r3-c6 immature+mature 10 0.03558 0.0399183 -0.00433826 621 50 46.2742 5.69583
r3-c6 immature+mature 11 0.0599 0.0491224 0.0107776 621 50 46.2742 9.86543
r3-c6 immature+mature 12 0.06555 0.0586629 0.00688705 621 50 46.2742 10.4359
r3-c6 immature+mature 13 0.07984 0.0674432 0.0123968 621 50 46.2742 12.6907
r3-c6 immature+mature 14 0.08133 0.0741871 0.00714295 621 50 46.2742 12.6176
r3-c6 immature+mature 15 0.06597 0.0778216 -0.0118516 621 50 46.2742 9.65296
r3-c6 immature+mature 16 0.06274 0.0778303 -0.0150903 621 50 46.2742 9.0842
r3-c6 immature+mature 17 0.07648 0.0743716 0.00210837 621 50 46.2742 11.705
r3-c6 immature+mature 18 0.05735 0.0681367 -0.0107867 621 50 46.2742 8.50333
r3-c6 immature+mature 19 0.04024 0.0600817 -0.0198417 621 50 46.2742 5.80594
r3-c6 immature+mature 20 0.03678 0.0511819 -0.0144019 621 50 46.2742 5.49526
r3-c6 immature+mature 21 0.04249 0.0422684 0.000221644 621 50 46.2742 6.88265
r3-c6 immature+mature 22 0.04491 0.0339507 0.0109593 621 50 46.2742 7.79663
r3-c6 immature+mature 23 0.02464 0.0266042 -0.00196424 621 50 46.2742 4.20057
r3-c6 immature+mature 24 0.02918 0.020398 0.00878204 621 50 46.2742 5.44077
r3-c6 immature+mature 25 0.01786 0.0153444 0.0025156 621 50 46.2742 3.38883
r3-c6 immature+mature 26 0.02401 0.011354 0.012656 621 50 46.2742 5.02629
r3-c6 immature+mature 27 0.02428 0.00828323 0.0159968 621 50 46.2742 5.44273
r3-c6 immature+mature 28 0.0146 0.00597055 0.00862945 621 50 46.2742 3.35905
r3-c6 immature+mature 29 0.0069 0.00425996 0.00264004 621 50 46.2742 1.63163
r3-c6 immature+mature 30 0.03242 0.0100166 0.0224034 621 50 46.2742 7.19106
r4-c5 immature+mature 1 0 0.00425667 -0.00425667 105 50 33.871 0
r4-c5 immature+mature 2 0 0.00194021 -0.00194021 105 50 33.871 0
r4-c5 immature+mature 3 0 0.00253196 -0.00253196 105 50 33.871 0
r4-c5 immature+mature 4 0 0.00334815 -0.00334815 105 50 33.871 0
r4-c5 immature+mature 5 0 0.00441398 -0.00441398 105 50 33.871 0
r4-c5 immature+mature 6 0 0.008392 -0.008392 105 50 33.871 0
r4-c5 immature+mature 7 0 0.0109077 -0.0109077 105 50 33.871 0
r4-c5 immature+mature 8 0.0023 0.0143885 -0.0120885 105 50 33.871 0.290257
r4-c5 immature+mature 9 0.00903 0.0191117 -0.0100817 105 50 33.871 1.10126
r4-c5 immature+mature 10 0.00213 0.0253362 -0.0232062 105 50 33.871 0.227665
r4-c5 immature+mature 11 0.01469 0.0331868 -0.0184968 105 50 33.871 1.57364
r4-c5 immature+mature 12 0.02455 0.0424853 -0.0179353 105 50 33.871 2.56474
r4-c5 immature+mature 13 0.0446 0.0525952 -0.00799524 105 50 33.871 4.74124
r4-c5 immature+mature 14 0.05803 0.0624108 -0.00438081 105 50 33.871 6.114
r4-c5 immature+mature 15 0.05906 0.0705846 -0.0115246 105 50 33.871 5.99653
r4-c5 immature+mature 16 0.0785 0.0759257 0.00257427 105 50 33.871 8.2349
r4-c5 immature+mature 17 0.07718 0.0777529 -0.000572873 105 50 33.871 8.00618
r4-c5 immature+mature 18 0.09244 0.0760273 0.0164127 105 50 33.871 10.0264
r4-c5 immature+mature 19 0.07791 0.0712579 0.00665206 105 50 33.871 8.32781
r4-c5 immature+mature 20 0.0522 0.0642846 -0.0120846 105 50 33.871 5.34242
r4-c5 immature+mature 21 0.0709 0.056049 0.014851 105 50 33.871 8.01373
r4-c5 immature+mature 22 0.05559 0.047416 0.00817403 105 50 33.871 6.32837
r4-c5 immature+mature 23 0.04702 0.039066 0.007954 105 50 33.871 5.51593
r4-c5 immature+mature 24 0.04892 0.0314572 0.0174628 105 50 33.871 6.13261
r4-c5 immature+mature 25 0.03593 0.0248381 0.0110919 105 50 33.871 4.60349
r4-c5 immature+mature 26 0.03885 0.0192893 0.0195607 105 50 33.871 5.35918
r4-c5 immature+mature 27 0.03577 0.0147752 0.0209948 105 50 33.871 5.20979
r4-c5 immature+mature 28 0.02019 0.0111915 0.00899845 105 50 33.871 2.97321
r4-c5 immature+mature 29 0.01898 0.00840284 0.0105772 105 50 33.871 2.96599
r4-c5 immature+mature 30 0.03522 0.0263766 0.00884345 105 50 33.871 4.42977
